web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,sublinktext
"1586524140-1166","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الإنتاج المحلي بديل حقيقي لعشرات السلع المستوردة 
                                        بغداد / هدى العزاوي

أكثر من عشرين مليار دولار من العملة الصعبة يمكن أن توفرها المنتجات المحلية سنويا","http://alsabaah.iq/23106/%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A-%D8%A8%D8%AF%D9%8A%D9%84-%D8%AD%D9%82%D9%8A%D9%82%D9%8A-%D9%84%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%84%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9",""
"1586523986-758","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        مساع لاستثناء حملة الشهادات العليا من ضوابط التعيين
                                        بغداد/ وفاء عامر

خاطبتْ محافظة بغداد الامانة العامة لمجلس الوزراء رسميا لتجديد استثناء تعيين حملة الشهادات العليا من ضوابط التعيين للعام الماضي لإدراجهم ضمن التعيينات التي ستطلقها قريبا بمديريات التربية الست.","http://alsabaah.iq/22577/%D9%85%D8%B3%D8%A7%D8%B9-%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A1-%D8%AD%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7-%D9%85%D9%86-%D8%B6%D9%88%D8%A7%D8%A8%D8%B7-%D8%A7%D9%84%D8%AA%D8%B9%D9%8A%D9%8A%D9%86","والمح العطا الى ان المحافظة خاطبت رسميا الامانة العامة لمجلس الوزراء لتجديد استثنائهم للسنة الحالية، لافتا الى ان الامانة كانت قد اصدرت العام الماضي 2019 قرارها المرقم بالعدد 373 المتضمن استثناءهم من ضوابط التعيين."
"1586524062-943","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        جريمة إغواء الحدث على تعاطي المخدرات و المؤثرات العقلية
                                        القاضي ناصر عمران الموسوي

الجريمة في المفهوم الفقهي الشرعي محظورات زجر الله عنها بحد أو التعزير حسب ما يراها الماوردي  وفي الفقه القانوني هي : كل فعل او امتناع يأتيه الانسان اضرارا بمصلحة حماها القانون ، ويترتب عليه اثر جنائي يتمثل بالعقوبة او التدبير الاحترازي وأياً تكن العقوبة شرعا او قانونا فهي متبنيات ردع مجتمعية","http://alsabaah.iq/22863/%D8%AC%D8%B1%D9%8A%D9%85%D8%A9-%D8%A5%D8%BA%D9%88%D8%A7%D8%A1-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-%D8%B9%D9%84%D9%89-%D8%AA%D8%B9%D8%A7%D8%B7%D9%8A-%D8%A7%D9%84%D9%85%D8%AE%D8%AF%D8%B1%D8%A7%D8%AA-%D9%88-%D8%A7%D9%84%D9%85%D8%A4%D8%AB%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%82%D9%84%D9%8A%D8%A9","وأورد المشرع في سياق ذلك تعريفا وتحديدا للأفعال التي اذا ارتكبها احد الأحداث وصف بكونه (حدثا جانحا)  مشردا حسب  المادة (24) من القانون . التي تنص (  يعتبر الصغير او الحدث مشردا اذا (أ) وجد متسولا في الأماكن العامة او تصنع الإصابة بجروح او عاهات او استعمل الغش كوسيلة لكسب عطف الجمهور بقصد التسول. (ب) مارس متجولا صبغ لأحذية او بيع السكاير او أية مهنة أخرى تعرضه للجنوح, وكان عمره اقل من خمس عشرة سنة.( ج) لم يكن له محل اقامة معين او اتخذ الأماكن العامة مأوى له. (د) لم تكن له وسيلة مشروعة للتعيش وليس له ولي او مرب. (ه) ترك منزل وليه الذي وضع فيه بدون عذر مشروع والفقرة الثانية والتي  تنص على ما يلي (( يعتبر الصغير مشردا اذا مارس أية مهنة او عمل مع غير ذويه) او منحرف السلوك وفق المادة (25) من القانون التي ذكرت الحالات التي يعتبر فيها الحدث منحرف السلوك وهي ((يعتبر الصغير او الحدث منحرف السلوك اذا قام بأعمال في اماكن الدعارة او القمار او شرب الخمور. او خالط المشردين او الذي اشتهر عنهم سوء السلوك. او كان مارقا سلطة وليه... وحدد القانون سن الحداثة في الجنوح والتشرد بثماني عشرة سنة كحد أعلى, وتسع سنوات كحد أدنى. وقد قسم القانون  الأحداث إلى ثلاث فئات وحسب الطبيعة العمرية للحدث."
"1586524212-1371","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=2","اخبار العراق 
                                        
                                        الصناعات النسيجية: أغلب معاملنا توقفت بسبب منافسة المستورد
                                        بغداد / شذى الجنابي 
كشفتْ الشركة العامة للصناعات النسيجية عن ان اغلب مشاريعها التي يتجاوز عددها الـ 12 ألفا والموزعة بجميع محافظات البلاد","http://alsabaah.iq/23372/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D8%AC%D9%8A%D8%A9-%D8%A3%D8%BA%D9%84%D8%A8-%D9%85%D8%B9%D8%A7%D9%85%D9%84%D9%86%D8%A7-%D8%AA%D9%88%D9%82%D9%81%D8%AA-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%85%D9%86%D8%A7%D9%81%D8%B3%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF","واوضحت رئيس مهندسين اقدم في قسم الصناعات النسيجية ان الصناعات النسيجية عانت من توقف شبه تام وعدم تأسيس لمشاريع صناعية جديدة بسبب منافسة المنتجات المستوردة لها، مذكرة بأن هذا القطاع كان متميزا في العراق منذ عقود وكان تسويقه يضاهي أجود المنتجات الأجنبية، كما وفر فرص عمل لاعداد كبيرة من العاطلين لكلا الجنسين، بيد انه وبعد العام 2003 واجه تحديات كبيرة متمثلة بإيقاف الكثير من المعامل. واردفت ان اسباب ذلك تعود الى غياب الرقابة على المنتجات المستوردة وعدم تشريع قانون حماية المنتج، وقانون التعرفة الجمركية التي لم تفعل، وارتفاع مبالغ المواد الأولية الداخلة في إنتاج المنتج المحلي، ما لعب دورا مهما في ايقاف عجلة الصناعات النسيجية بسبب عدم قدرتها على المنافسة بالاسعار، مطالبة الحكومة بتفعيل هذه القوانين للحد من الاستيراد العشوائي واغراق السوق المحلية بالبضائع الرديئة غير المطابقة للمواصفات العالمية. واكدت ايوب انه ومن اجل النهوض بهذا القطاع، يتطلب اعفاء المواد الاولية من الضرائب والرسوم الجمركية، الى جانب المكائن والمعدات ونصب خطوط جديدة بدلا عنها من الضرائب والرسوم ايضا، وتدريب العاملين بما يتناسب مع قدراتهم والاعتماد على مواصفات الموضة العالمية، ومنح الموافقات للمشاريع الجديدة، واعادة تأهيل المصانع القديمة، فضلا عن حماية المنتج الوطني، واعادة تأهيل معامل الدباغة باعتبارها مادة اولية للصناعات الجلدية."
"1586524136-1141","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        القوى السياسية تواصل مشاوراتها  لتسمية رئيس وزراء جديد 
                                        بغداد / الصباح / مهند عبد الوهاب 

بينما عاد ملف تكليف رئيس وزراء جديد لرئاسة الحكومة في المرحلة المقبلة إلى المربع الأول","http://alsabaah.iq/23105/%D8%A7%D9%84%D9%82%D9%88%D9%89-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D8%B4%D8%A7%D9%88%D8%B1%D8%A7%D8%AA%D9%87%D8%A7-%D9%84%D8%AA%D8%B3%D9%85%D9%8A%D8%A9-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%AC%D8%AF%D9%8A%D8%AF","وأضاف لـ""الصباح""، ان ""المرحلة المقبلة تحتاج الى حكومة تتمتع بشقين من المسؤولية، بقوة وإرادة ورؤية واضحة لمعالجة المشكلات الموجودة على أرض الواقع، وحكومة ممثلة لكل العراقيين لا تقصي أي مكون من المكونات""."
"1586524120-1080","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=5","اخبار العراق 
                                        
                                        بغداد / وفاء عامر
                                        بغداد / وفاء عامر
انجزت ْوزارةُ الاعمارِ والاسكانِ والبلدياتِ العامةِ المخططات ِالاساسية لمدينة الطارق السكنية الثانية في بغداد والتي ستوفر اكثر من 38 الف قطعة ارض ووحدة سكن عمودية، مبينة","http://alsabaah.iq/22981/%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-%D9%88%D9%81%D8%A7%D8%A1-%D8%B9%D8%A7%D9%85%D8%B1","ونبه في السياق ذاته الى، ان دائرة الاسكان التابعة للوزارة، تواصل جهودها لايجاد الحلول المناسبة مع الشركات المنفذة للمشاريع السكنية الاخرى من اجل زيادة عدد الوحدات السكنية فيها انطلاقا من هدف الوزارة بتأمين السكن اللائق للمواطنين لاسيما بعد اطلاق وثيقة سياسة الاسكان الوطنية للاعوام من العام 2010 الى 2016."
"1586524000-832","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وقال محافظ بابل وكالة حسن مندل في تصريح لـ “الصباح”: ان خلية الازمة اصدرت عددا من المقررات لمنع انتشار فيروس كورونا، منها تخصيص مبلغ خمسة مليارات دينار لشراء اجهزة طبية وتخصيص مراكز للحجر."
"1586524149-1244","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","إغلاق المؤسسات"
"1586523990-766","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        إطلاق الربط الالكتروني لمدارس نينوى 
                                        بغداد / اسراء السامرائي

باشرتْ وزارة التربية تنفيذ مشروع ربط الصفوف الدراسية وعولمتها في نينوى بهدف الارتقاء بالواقع العلمي لمدارس المحافظة، وبالتنسيق مع المجلس الثقافي
البريطاني.","http://alsabaah.iq/22579/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D8%B1%D8%A8%D8%B7-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D9%86%D9%8A%D9%86%D9%88%D9%89","البريطاني."
"1586524142-1180","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الموارد تخفض الاطلاقات المائية من سدة سامراء
                                        صلاح الدين / سمير عادل

كشفتْ مديريةُ المواردِ المائية في محافظةِ صلاح الدين عن تقليلِ الاطلاقات المائية باتجاه بغداد ومحافظات جنوب البلاد","http://alsabaah.iq/23107/%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B1%D8%AF-%D8%AA%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D8%A7%D8%B7%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%8A%D8%A9-%D9%85%D9%86-%D8%B3%D8%AF%D8%A9-%D8%B3%D8%A7%D9%85%D8%B1%D8%A7%D8%A1","من جانبه، اكد مدير الموارد المائية في صلاح الدين رئيس مهندسين اقدم بسام عبد الواحد لـ”الصباح” عدم حصول اية ارتفاعات في مناسيب المياه خلال هذا العام بسبب قلة ايرادات المياه على عمود نهر دجلة، منوها بان التصاريف المطلقة طبيعية و لايوجد اي خطر فيضاني في الوقت الحالي."
"1586524149-1208","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","في الوقت نفسه، وضع الأسطول السادس للبحرية الأميركية حجرا ذاتيا على سفنه خلال الفترات التي تفصل بين زياراته للموانئ الأوروبية بسبب مخاوف من إصابة بحاريه بفيروس «كورونا»."
"1586523993-778","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        أدويـة سامـراء تنصب خطـوطاً إنتاجية جديدة
                                        بغداد / الصباح
أعلـنَت الشركة العامة لصناعة الأدوية والمستلزمات الطبية في سامراء تجهيز اقسامها المختصة بخطوط إنتاج حديثة ومتطورة لمنتجاتها المختلفة وبمواصفات عالمية عالية الدقة","http://alsabaah.iq/22580/%D8%A3%D8%AF%D9%88%D9%8A%D9%80%D8%A9-%D8%B3%D8%A7%D9%85%D9%80%D8%B1%D8%A7%D8%A1-%D8%AA%D9%86%D8%B5%D8%A8-%D8%AE%D8%B7%D9%80%D9%88%D8%B7%D8%A7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9","العام ."
